,hero_id,level,ability_id,rate
1759,69,9,doom_bringer_scorched_earth,7.19
1760,69,9,doom_bringer_infernal_blade,10.3
1761,69,9,doom_bringer_doom,0.17
1762,69,10,doom_bringer_devour,55.24
1763,69,10,left,25.89
1764,69,10,doom_bringer_infernal_blade,9.87
1765,69,10,right,2.6
1766,69,10,doom_bringer_scorched_earth,5.02
1767,69,10,doom_bringer_doom,0.09
1768,69,11,left,32.47
1769,69,11,doom_bringer_infernal_blade,33.85
1770,69,11,doom_bringer_devour,24.5
1771,69,11,right,4.5
1772,69,11,doom_bringer_scorched_earth,1.82
1773,69,11,doom_bringer_doom,0.61
1774,69,11,special_bonus_attributes,0.09
1775,69,12,doom_bringer_doom,87.71
1776,69,12,doom_bringer_infernal_blade,6.84
1777,69,12,left,0.61
1778,69,12,doom_bringer_devour,0.78
1779,69,12,right,0.09
1780,69,12,doom_bringer_scorched_earth,0.09
1781,69,13,doom_bringer_infernal_blade,77.58
1782,69,13,doom_bringer_devour,6.06
1783,69,13,left,4.07
1784,69,13,doom_bringer_doom,4.16
1785,69,13,right,1.3
1786,69,13,doom_bringer_scorched_earth,0.87
1787,69,14,doom_bringer_infernal_blade,76.45
1788,69,14,doom_bringer_doom,1.82
1789,69,14,right,1.56
1790,69,14,doom_bringer_devour,6.67
1791,69,14,left,3.12
1792,69,14,doom_bringer_scorched_earth,0.69
1793,69,15,doom_bringer_infernal_blade,24.07
1794,69,15,left,17.66
1795,69,15,right,40.35
1796,69,15,doom_bringer_devour,1.21
1797,69,15,doom_bringer_doom,0.52
1798,69,15,doom_bringer_scorched_earth,0.35
1799,69,16,left,11.43
1800,69,16,right,28.66
1801,69,16,doom_bringer_infernal_blade,30.65
1802,69,16,doom_bringer_devour,3.64
1803,69,16,doom_bringer_doom,1.13
1804,69,16,doom_bringer_scorched_earth,0.17
1805,69,16,special_bonus_attributes,0.17
1806,69,17,doom_bringer_doom,57.92
1807,69,17,left,0.09
1808,69,17,special_bonus_attributes,0.09
1809,69,17,doom_bringer_infernal_blade,0.09
1810,69,17,right,0.35
1811,69,18,left,16.1
1812,69,18,right,21.9
1813,69,18,special_bonus_attributes,0.09
1814,69,18,doom_bringer_doom,0.17
1815,69,19,right,8.74
1816,69,19,left,0.78
1817,69,19,special_bonus_attributes,0.09
1818,69,20,right,2.16
1819,69,20,left,0.43
1820,69,21,left,1.04
1821,69,21,right,0.26
1822,69,22,left,0.26
1823,69,22,right,0.35
1824,69,23,left,0.09
1825,69,23,right,0.09
1826,108,1,abyssal_underlord_firestorm,73.58
1827,108,1,abyssal_underlord_atrophy_aura,24.39
1828,108,1,abyssal_underlord_pit_of_malice,2.03
1829,108,2,abyssal_underlord_pit_of_malice,19.51
1830,108,2,abyssal_underlord_atrophy_aura,55.08
1831,108,2,abyssal_underlord_firestorm,25.41
1832,108,3,abyssal_underlord_firestorm,83.74
1833,108,3,abyssal_underlord_pit_of_malice,6.71
1834,108,3,abyssal_underlord_atrophy_aura,9.35
1835,108,4,abyssal_underlord_atrophy_aura,22.36
1836,108,4,abyssal_underlord_pit_of_malice,63.82
1837,108,4,abyssal_underlord_firestorm,13.62
1838,108,5,abyssal_underlord_firestorm,90.45
1839,108,5,abyssal_underlord_atrophy_aura,7.32
1840,108,5,abyssal_underlord_pit_of_malice,1.83
1841,108,6,abyssal_underlord_dark_portal,88.62
1842,108,6,abyssal_underlord_firestorm,4.88
1843,108,6,abyssal_underlord_atrophy_aura,2.85
1844,108,6,abyssal_underlord_pit_of_malice,3.05
1845,108,7,abyssal_underlord_firestorm,90.65
1846,108,7,abyssal_underlord_atrophy_aura,4.07
1847,108,7,abyssal_underlord_dark_portal,2.64
1848,108,7,abyssal_underlord_pit_of_malice,1.63
1849,108,8,abyssal_underlord_pit_of_malice,67.48
1850,108,8,abyssal_underlord_atrophy_aura,20.93
1851,108,8,abyssal_underlord_firestorm,6.5
1852,108,8,abyssal_underlord_dark_portal,4.07
1853,108,9,abyssal_underlord_pit_of_malice,71.54
1854,108,9,abyssal_underlord_atrophy_aura,20.93
1855,108,9,abyssal_underlord_firestorm,4.27
1856,108,9,abyssal_underlord_dark_portal,1.83
1857,108,10,abyssal_underlord_pit_of_malice,57.52
1858,108,10,abyssal_underlord_atrophy_aura,15.24
1859,108,10,left,17.28
1860,108,10,abyssal_underlord_dark_portal,1.63
1861,108,10,abyssal_underlord_firestorm,4.07
1862,108,10,right,1.83
1863,108,11,abyssal_underlord_atrophy_aura,21.75
1864,108,11,abyssal_underlord_pit_of_malice,40.85
1865,108,11,left,28.86
1866,108,11,right,3.46
1867,108,11,abyssal_underlord_firestorm,1.02
1868,108,11,abyssal_underlord_dark_portal,1.02
1869,108,12,abyssal_underlord_atrophy_aura,6.71
1870,108,12,abyssal_underlord_dark_portal,78.86
1871,108,12,abyssal_underlord_pit_of_malice,8.33
1872,108,12,abyssal_underlord_firestorm,0.2
1873,108,12,left,1.02
1874,108,13,abyssal_underlord_atrophy_aura,57.32
1875,108,13,abyssal_underlord_pit_of_malice,24.19
1876,108,13,left,5.89
1877,108,13,abyssal_underlord_dark_portal,3.86
1878,108,13,right,0.61
1879,108,13,special_bonus_attributes,0.2
1880,108,14,abyssal_underlord_dark_portal,3.25
1881,108,14,abyssal_underlord_pit_of_malice,15.04
1882,108,14,abyssal_underlord_atrophy_aura,60.16
1883,108,14,left,5.89
1884,108,14,right,2.44
1885,108,14,special_bonus_attributes,0.2
1886,108,15,right,50.41
1887,108,15,left,22.15
1888,108,15,abyssal_underlord_atrophy_aura,5.89
1889,108,15,abyssal_underlord_pit_of_malice,1.42
1890,108,15,abyssal_underlord_dark_portal,0.61
1891,108,16,left,16.67
1892,108,16,right,10.98
1893,108,16,abyssal_underlord_atrophy_aura,32.11
1894,108,16,abyssal_underlord_pit_of_malice,4.67
1895,108,16,abyssal_underlord_dark_portal,6.3
1896,108,17,abyssal_underlord_dark_portal,55.08
1897,108,17,right,0.2
1898,108,17,left,0.2
1899,108,17,special_bonus_attributes,0.2
1900,108,18,right,26.63
1901,108,18,left,9.76
1902,108,18,abyssal_underlord_dark_portal,0.2
1903,108,19,left,1.63
1904,108,19,right,6.1
1905,108,20,right,1.42
1906,108,20,left,1.02
1907,108,21,left,1.02
1908,108,21,right,0.41
1909,108,22,left,0.41
1910,5,1,crystal_maiden_crystal_nova,47.99
1911,5,1,crystal_maiden_frostbite,51.82
1912,5,1,crystal_maiden_brilliance_aura,0.19
1913,5,2,crystal_maiden_frostbite,38.79
1914,5,2,crystal_maiden_crystal_nova,39.18
1915,5,2,crystal_maiden_brilliance_aura,22.03
1916,5,3,crystal_maiden_frostbite,36.3
1917,5,3,crystal_maiden_brilliance_aura,57.38
1918,5,3,crystal_maiden_crystal_nova,6.32
1919,5,4,crystal_maiden_brilliance_aura,21.36
1920,5,4,crystal_maiden_frostbite,67.82
1921,5,4,crystal_maiden_crystal_nova,10.82
1922,5,5,crystal_maiden_frostbite,91.0
1923,5,5,crystal_maiden_crystal_nova,4.41
1924,5,5,crystal_maiden_brilliance_aura,4.6
1925,5,6,crystal_maiden_freezing_field,98.08
1926,5,6,crystal_maiden_brilliance_aura,1.25
1927,5,6,crystal_maiden_crystal_nova,0.38
1928,5,6,crystal_maiden_frostbite,0.19
1929,5,7,crystal_maiden_frostbite,86.88
1930,5,7,crystal_maiden_crystal_nova,3.83
1931,5,7,crystal_maiden_brilliance_aura,8.24
1932,5,7,crystal_maiden_freezing_field,0.77
1933,5,8,crystal_maiden_crystal_nova,41.57
1934,5,8,crystal_maiden_brilliance_aura,45.31
1935,5,8,crystal_maiden_frostbite,11.69
1936,5,8,crystal_maiden_freezing_field,0.67
1937,5,9,crystal_maiden_crystal_nova,45.98
1938,5,9,crystal_maiden_brilliance_aura,46.55
1939,5,9,crystal_maiden_frostbite,5.75
1940,5,9,right,0.38
1941,5,10,crystal_maiden_crystal_nova,28.26
1942,5,10,crystal_maiden_brilliance_aura,28.93
1943,5,10,right,35.63
1944,5,10,crystal_maiden_freezing_field,0.29
1945,5,10,crystal_maiden_frostbite,2.01
1946,5,10,left,0.86
1947,5,11,right,8.43
1948,5,11,crystal_maiden_crystal_nova,36.02
1949,5,11,crystal_maiden_brilliance_aura,41.19
1950,5,11,crystal_maiden_freezing_field,1.92
1951,5,11,left,1.34
1952,5,11,crystal_maiden_frostbite,2.01
1953,5,11,special_bonus_attributes,0.1
1954,5,12,crystal_maiden_freezing_field,77.78
1955,5,12,crystal_maiden_crystal_nova,2.01
1956,5,12,crystal_maiden_brilliance_aura,3.54
1957,5,12,right,0.67
1958,5,13,crystal_maiden_brilliance_aura,29.89
1959,5,13,right,3.64
1960,5,13,left,0.96
1961,5,13,crystal_maiden_crystal_nova,37.36
1962,5,13,crystal_maiden_frostbite,1.15
1963,5,13,crystal_maiden_freezing_field,1.63
1964,5,14,crystal_maiden_brilliance_aura,27.3
1965,5,14,left,0.29
1966,5,14,crystal_maiden_crystal_nova,32.09
1967,5,14,crystal_maiden_frostbite,1.34
1968,5,14,right,2.97
1969,5,14,crystal_maiden_freezing_field,0.57
1970,5,15,crystal_maiden_brilliance_aura,3.07
1971,5,15,left,11.78
1972,5,15,right,33.52
1973,5,15,crystal_maiden_crystal_nova,2.78
1974,5,15,crystal_maiden_frostbite,0.19
1975,5,15,crystal_maiden_freezing_field,0.38
1976,5,16,right,8.14
1977,5,16,crystal_maiden_brilliance_aura,11.59
1978,5,16,crystal_maiden_crystal_nova,12.64
1979,5,16,left,6.99
1980,5,16,crystal_maiden_freezing_field,1.92
1981,5,17,crystal_maiden_freezing_field,23.18
1982,5,17,left,0.29
1983,5,17,right,0.19
1984,5,17,crystal_maiden_crystal_nova,0.1
1985,5,17,special_bonus_attributes,0.1
1986,5,18,right,3.26
1987,5,18,left,7.85
1988,5,19,left,0.38
1989,5,19,right,1.05
1990,5,20,left,0.38
1991,5,21,left,0.1
1992,5,21,right,0.1
1993,5,22,left,0.1
1994,28,1,slardar_slithereen_crush,73.09
1995,28,1,slardar_bash,26.35
1996,28,1,slardar_sprint,0.57
1997,28,2,slardar_bash,64.31
1998,28,2,slardar_slithereen_crush,26.06
1999,28,2,slardar_sprint,9.63
2000,28,3,slardar_sprint,23.8
2001,28,3,slardar_bash,46.18
2002,28,3,slardar_slithereen_crush,30.03
2003,28,4,slardar_slithereen_crush,15.01
2004,28,4,slardar_sprint,61.76
2005,28,4,slardar_bash,23.23
2006,28,5,slardar_slithereen_crush,40.51
2007,28,5,slardar_bash,58.07
2008,28,5,slardar_sprint,1.42
2009,28,6,slardar_amplify_damage,99.72
2010,28,7,slardar_slithereen_crush,41.64
2011,28,7,slardar_bash,54.96
2012,28,7,slardar_sprint,2.55
2013,28,8,slardar_bash,32.29
2014,28,8,slardar_sprint,46.46
2015,28,8,slardar_slithereen_crush,19.83
2016,28,9,slardar_sprint,51.56
2017,28,9,slardar_bash,28.9
2018,28,9,slardar_slithereen_crush,17.56
2019,28,10,slardar_bash,26.06
2020,28,10,slardar_sprint,52.69
2021,28,10,right,3.12
2022,28,10,slardar_slithereen_crush,12.75
2023,28,10,left,3.12
2024,28,11,slardar_bash,11.33
2025,28,11,slardar_slithereen_crush,32.86
2026,28,11,slardar_sprint,37.39
2027,28,11,right,8.5
2028,28,11,left,5.38
2029,28,11,slardar_amplify_damage,0.85
2030,28,12,slardar_amplify_damage,92.92
2031,28,12,slardar_slithereen_crush,0.28
2032,28,12,slardar_sprint,1.13
2033,28,13,slardar_bash,9.07
2034,28,13,slardar_sprint,41.64
2035,28,13,slardar_slithereen_crush,34.28
2036,28,13,left,2.55
2037,28,13,right,1.98
2038,28,13,slardar_amplify_damage,0.57
2039,28,14,slardar_sprint,37.39
2040,28,14,slardar_slithereen_crush,32.29
2041,28,14,right,2.27
2042,28,14,slardar_bash,9.07
2043,28,14,left,2.83
2044,28,15,special_bonus_hp_275,3.97
2045,28,15,slardar_slithereen_crush,3.4
2046,28,15,right,50.99
2047,28,15,left,14.73
2048,28,15,slardar_sprint,3.97
2049,28,15,slardar_amplify_damage,0.28
2050,28,15,slardar_bash,1.42
2051,28,16,right,39.38
2052,28,16,slardar_slithereen_crush,4.25
2053,28,16,slardar_sprint,6.52
2054,28,16,left,16.43
2055,28,16,slardar_bash,2.83
2056,28,16,special_bonus_hp_275,1.13
2057,28,16,slardar_amplify_damage,0.57
2058,28,17,slardar_amplify_damage,54.39
2059,28,17,left,0.28
2060,28,17,right,0.28
2061,28,17,slardar_sprint,0.28
2062,28,18,right,32.29
2063,28,18,left,4.53
2064,28,19,left,4.82
2065,28,19,right,1.13
2066,28,20,right,0.85
2067,28,20,left,1.7
2068,28,21,left,0.28
2069,28,22,left,0.28
2070,87,1,disruptor_thunder_strike,88.62
2071,87,1,disruptor_glimpse,10.7
2072,87,1,disruptor_kinetic_field,0.51
2073,87,1,disruptor_kinetic_fence,0.17
2074,87,2,disruptor_glimpse,77.25
2075,87,2,disruptor_thunder_strike,10.7
2076,87,2,disruptor_kinetic_field,9.51
2077,87,2,disruptor_kinetic_fence,2.55
2078,87,3,disruptor_thunder_strike,24.11
2079,87,3,disruptor_kinetic_field,14.43
2080,87,3,disruptor_glimpse,60.44
2081,87,3,disruptor_kinetic_fence,1.02
2082,87,4,disruptor_kinetic_field,44.31
2083,87,4,disruptor_glimpse,37.35
2084,87,4,disruptor_kinetic_fence,7.98
2085,87,4,disruptor_thunder_strike,10.36
2086,87,5,disruptor_glimpse,82.51
2087,87,5,disruptor_thunder_strike,13.75
2088,87,5,disruptor_kinetic_field,3.06
2089,87,5,disruptor_kinetic_fence,0.51
2090,87,5,disruptor_static_storm,0.17
2091,87,6,disruptor_static_storm,98.81
2092,87,6,disruptor_glimpse,0.51
2093,87,6,disruptor_kinetic_field,0.17
2094,87,7,disruptor_glimpse,72.84
2095,87,7,disruptor_thunder_strike,16.13
2096,87,7,disruptor_kinetic_fence,1.53
2097,87,7,disruptor_kinetic_field,7.81
2098,87,7,disruptor_static_storm,0.51
2099,87,8,disruptor_glimpse,22.92
2100,87,8,disruptor_thunder_strike,39.73
2101,87,8,disruptor_kinetic_field,28.52
2102,87,8,disruptor_kinetic_fence,7.13
2103,87,9,disruptor_kinetic_field,32.26
2104,87,9,disruptor_thunder_strike,45.67
2105,87,9,disruptor_glimpse,12.73
2106,87,9,disruptor_kinetic_fence,6.45
2107,87,9,left,0.17
2108,87,9,right,0.34
2109,87,10,disruptor_thunder_strike,37.69
2110,87,10,left,11.38
2111,87,10,right,5.77
2112,87,10,disruptor_kinetic_field,28.01
2113,87,10,disruptor_glimpse,5.94
2114,87,10,disruptor_kinetic_fence,5.43
2115,87,10,disruptor_static_storm,0.17
2116,87,11,disruptor_kinetic_field,29.88
2117,87,11,disruptor_glimpse,4.92
2118,87,11,right,12.22
2119,87,11,disruptor_kinetic_fence,5.94
2120,87,11,disruptor_thunder_strike,20.2
2121,87,11,left,14.77
2122,87,11,disruptor_static_storm,2.72
2123,87,12,disruptor_static_storm,80.81
2124,87,12,disruptor_kinetic_field,2.38
2125,87,12,right,0.34
2126,87,12,disruptor_thunder_strike,1.7
2127,87,12,left,0.34
2128,87,12,disruptor_kinetic_fence,0.51
2129,87,12,disruptor_glimpse,0.17
2130,87,13,disruptor_kinetic_field,33.79
2131,87,13,disruptor_kinetic_fence,9.68
2132,87,13,disruptor_static_storm,1.7
2133,87,13,disruptor_thunder_strike,23.26
2134,87,13,left,4.41
2135,87,13,right,3.74
2136,87,13,disruptor_glimpse,0.17
2137,87,13,special_bonus_attributes,0.17
2138,87,14,disruptor_kinetic_field,29.88
2139,87,14,disruptor_kinetic_fence,8.15
2140,87,14,disruptor_thunder_strike,19.52
2141,87,14,disruptor_glimpse,0.68
2142,87,14,left,2.72
2143,87,14,right,1.02
2144,87,14,disruptor_static_storm,0.34
2145,87,14,special_bonus_attributes,0.34
2146,87,15,left,30.73
2147,87,15,right,6.79
2148,87,15,disruptor_thunder_strike,2.04
2149,87,15,disruptor_kinetic_fence,2.21
2150,87,15,disruptor_kinetic_field,4.41
2151,87,15,disruptor_glimpse,0.51
2152,87,15,special_bonus_attributes,0.17
2153,87,16,disruptor_kinetic_fence,3.06
2154,87,16,right,6.96
2155,87,16,disruptor_kinetic_field,8.83
2156,87,16,left,9.17
2157,87,16,disruptor_glimpse,2.04
2158,87,16,disruptor_thunder_strike,5.94
2159,87,16,disruptor_static_storm,0.68
2160,87,17,disruptor_static_storm,20.37
2161,87,17,left,0.68
2162,87,17,special_bonus_attributes,0.17
2163,87,18,right,8.32
2164,87,18,left,2.21
2165,87,18,disruptor_static_storm,0.17
2166,87,19,left,1.36
2167,87,19,right,0.34
2168,87,19,disruptor_kinetic_field,0.17
2169,87,20,disruptor_kinetic_field,0.17
2170,87,20,right,0.17
2171,87,21,left,0.17
2172,87,22,special_bonus_attributes,0.17
2173,70,1,ursa_fury_swipes,68.81
2174,70,1,ursa_earthshock,31.19
2175,70,2,ursa_earthshock,60.31
2176,70,2,ursa_fury_swipes,31.44
2177,70,2,ursa_overpower,8.25
2178,70,3,ursa_fury_swipes,86.73
2179,70,3,ursa_overpower,11.21
2180,70,3,ursa_earthshock,2.06
2181,70,4,ursa_overpower,82.86
2182,70,4,ursa_fury_swipes,12.76
2183,70,4,ursa_earthshock,4.38
2184,70,5,ursa_fury_swipes,97.68
2185,70,5,ursa_overpower,1.42
2186,70,5,ursa_earthshock,0.64
2187,70,6,ursa_enrage,98.97
2188,70,6,ursa_overpower,0.64
2189,70,6,ursa_earthshock,0.13
2190,70,7,ursa_fury_swipes,85.05
2191,70,7,ursa_overpower,14.43
2192,70,7,ursa_enrage,0.13
2193,70,8,ursa_overpower,92.14
2194,70,8,ursa_fury_swipes,6.7
2195,70,8,ursa_earthshock,0.64
2196,70,8,ursa_enrage,0.13
2197,70,9,ursa_overpower,92.65
2198,70,9,ursa_fury_swipes,5.93
2199,70,9,ursa_earthshock,0.77
2200,70,10,ursa_overpower,83.76
2201,70,10,right,7.6
2202,70,10,ursa_earthshock,1.42
2203,70,10,ursa_fury_swipes,3.48
2204,70,10,left,1.93
2205,70,10,ursa_enrage,0.52
2206,70,11,right,31.31
2207,70,11,ursa_overpower,9.66
2208,70,11,ursa_earthshock,48.84
2209,70,11,left,5.54
2210,70,11,ursa_enrage,1.8
2211,70,11,special_bonus_attributes,0.26
2212,70,11,ursa_fury_swipes,0.77
2213,70,12,ursa_enrage,95.1
2214,70,12,ursa_earthshock,2.06
2215,70,12,right,0.26
2216,70,12,ursa_overpower,0.13
2217,70,12,left,0.13
2218,70,13,ursa_earthshock,85.82
2219,70,13,right,8.25
2220,70,13,special_bonus_attributes,0.39
2221,70,13,left,0.52
2222,70,13,ursa_enrage,0.52
2223,70,13,ursa_overpower,0.39
2224,70,14,ursa_earthshock,88.79
2225,70,14,right,4.51
2226,70,14,special_bonus_attributes,0.13
2227,70,14,left,0.9
2228,70,15,right,57.35
2229,70,15,left,26.03
2230,70,15,ursa_earthshock,7.86
2231,70,15,ursa_enrage,0.26
2232,70,16,ursa_earthshock,47.16
2233,70,16,left,4.64
2234,70,16,right,35.82
2235,70,16,special_bonus_attributes,0.52
2236,70,16,ursa_overpower,0.13
2237,70,16,ursa_enrage,0.64
2238,70,17,ursa_enrage,77.06
2239,70,17,special_bonus_attributes,0.26
2240,70,17,right,0.77
2241,70,17,left,0.26
2242,70,17,ursa_earthshock,0.26
2243,70,18,left,47.04
2244,70,18,right,11.98
2245,70,18,ursa_enrage,0.9
2246,70,18,special_bonus_attributes,0.39
2247,70,19,left,8.63
2248,70,19,right,11.98
2249,70,19,special_bonus_attributes,0.26
2250,70,20,left,7.35
2251,70,20,right,0.64
2252,70,20,special_bonus_attributes,0.13
2253,70,21,left,4.51
2254,70,21,special_bonus_attributes,0.13
2255,70,21,right,0.26
2256,70,22,right,1.93
2257,70,22,special_bonus_attributes,0.13
2258,70,22,left,0.13
2259,70,23,ursa_earthshock,0.13
2260,70,23,left,0.13
2261,70,23,right,0.26
2262,70,24,ursa_earthshock,0.13
2263,121,1,grimstroke_dark_artistry,75.99
2264,121,1,grimstroke_spirit_walk,23.13
2265,121,1,grimstroke_ink_creature,0.88
2266,121,2,grimstroke_spirit_walk,68.5
2267,121,2,grimstroke_ink_creature,21.37
2268,121,2,grimstroke_dark_artistry,10.13
2269,121,3,grimstroke_spirit_walk,59.25
2270,121,3,grimstroke_ink_creature,16.74
2271,121,3,grimstroke_dark_artistry,23.57
2272,121,3,grimstroke_return,0.44
2273,121,4,grimstroke_ink_creature,61.89
2274,121,4,grimstroke_spirit_walk,27.75
2275,121,4,grimstroke_dark_artistry,9.69
2276,121,4,grimstroke_return,0.66
2277,121,5,grimstroke_spirit_walk,57.71
2278,121,5,grimstroke_ink_creature,17.84
2279,121,5,grimstroke_dark_artistry,21.81
2280,121,5,grimstroke_soul_chain,0.88
2281,121,5,grimstroke_return,1.32
2282,121,6,grimstroke_soul_chain,82.82
2283,121,6,grimstroke_ink_creature,7.05
2284,121,6,grimstroke_dark_artistry,3.3
2285,121,6,grimstroke_spirit_walk,6.39
2286,121,7,grimstroke_spirit_walk,60.13
2287,121,7,grimstroke_return,2.42
2288,121,7,grimstroke_dark_artistry,18.5
2289,121,7,grimstroke_ink_creature,15.2
2290,121,7,grimstroke_soul_chain,3.08
2291,121,8,grimstroke_ink_creature,54.41
2292,121,8,grimstroke_dark_artistry,14.32
2293,121,8,grimstroke_spirit_walk,25.33
2294,121,8,grimstroke_soul_chain,5.07
2295,121,9,grimstroke_ink_creature,52.64
2296,121,9,grimstroke_dark_artistry,15.86
2297,121,9,grimstroke_spirit_walk,23.13
2298,121,9,grimstroke_soul_chain,5.07
2299,121,9,grimstroke_return,0.44
2300,121,9,right,0.22
2301,121,9,left,0.22
2302,121,10,left,39.87
2303,121,10,grimstroke_dark_artistry,12.11
2304,121,10,right,7.49
2305,121,10,grimstroke_ink_creature,21.15
2306,121,10,grimstroke_soul_chain,1.1
2307,121,10,grimstroke_spirit_walk,13.22
2308,121,10,grimstroke_return,0.44
2309,121,11,grimstroke_ink_creature,32.16
2310,121,11,grimstroke_dark_artistry,30.4
2311,121,11,left,16.08
2312,121,11,grimstroke_spirit_walk,6.83
2313,121,11,right,2.64
2314,121,11,grimstroke_soul_chain,3.08
2315,121,11,grimstroke_return,0.44
2316,121,12,grimstroke_soul_chain,72.91
2317,121,12,grimstroke_dark_artistry,5.51
2318,121,12,grimstroke_spirit_walk,1.32
2319,121,12,grimstroke_ink_creature,3.74
2320,121,12,right,0.66
2321,121,12,left,0.66
2322,121,13,grimstroke_dark_artistry,40.31
2323,121,13,grimstroke_spirit_walk,6.17
2324,121,13,grimstroke_ink_creature,21.59
2325,121,13,left,5.29
2326,121,13,grimstroke_soul_chain,3.08
2327,121,13,right,0.66
2328,121,13,grimstroke_return,0.22
2329,121,14,grimstroke_ink_creature,17.62
2330,121,14,grimstroke_soul_chain,3.08
2331,121,14,left,3.3
2332,121,14,grimstroke_spirit_walk,3.74
2333,121,14,grimstroke_dark_artistry,38.77
2334,121,14,right,0.88
2335,121,14,grimstroke_return,0.22
2336,121,15,grimstroke_ink_creature,5.73
2337,121,15,left,14.54
2338,121,15,right,28.19
2339,121,15,grimstroke_dark_artistry,4.19
2340,121,15,grimstroke_soul_chain,0.88
2341,121,15,grimstroke_spirit_walk,0.44
2342,121,16,right,4.63
2343,121,16,grimstroke_spirit_walk,1.54
2344,121,16,grimstroke_dark_artistry,12.33
2345,121,16,grimstroke_ink_creature,14.76
2346,121,16,left,7.05
2347,121,16,grimstroke_soul_chain,1.98
2348,121,16,special_bonus_attributes,0.22
2349,121,17,grimstroke_soul_chain,23.35
2350,121,17,right,0.66
2351,121,17,grimstroke_dark_artistry,0.22
2352,121,18,left,8.15
2353,121,18,right,2.86
2354,121,19,left,0.66
2355,121,19,right,0.22
2356,121,20,right,0.22
2357,121,20,left,0.22
2358,121,21,left,0.22
2359,19,1,tiny_toss,12.72
2360,19,1,tiny_tree_grab,76.39
2361,19,1,tiny_avalanche,10.9
2362,19,2,tiny_avalanche,43.42
2363,19,2,tiny_toss,54.13
2364,19,2,tiny_tree_grab,2.45
2365,19,3,tiny_avalanche,17.53
2366,19,3,tiny_toss,80.2
2367,19,3,tiny_tree_grab,1.82
2368,19,3,tiny_toss_tree,0.45
2369,19,4,tiny_toss,46.14
2370,19,4,tiny_avalanche,49.68
2371,19,4,tiny_tree_grab,3.63
2372,19,4,tiny_toss_tree,0.45
2373,19,5,tiny_toss,93.64
2374,19,5,tiny_avalanche,3.63
2375,19,5,tiny_toss_tree,0.91
2376,19,5,tiny_tree_grab,1.63
2377,19,6,tiny_grow,95.1
2378,19,6,tiny_avalanche,3.54
2379,19,6,tiny_tree_grab,0.36
2380,19,6,tiny_toss,0.73
2381,19,6,tiny_toss_tree,0.09
2382,19,7,tiny_toss,91.37
2383,19,7,tiny_avalanche,4.36
2384,19,7,tiny_grow,1.18
2385,19,7,tiny_toss_tree,1.36
2386,19,7,tiny_tree_grab,1.45
2387,19,8,tiny_avalanche,84.29
2388,19,8,tiny_toss,8.81
2389,19,8,tiny_tree_grab,4.18
2390,19,8,tiny_toss_tree,1.09
2391,19,8,tiny_grow,1.0
2392,19,8,special_bonus_attributes,0.09
2393,19,9,tiny_avalanche,88.47
2394,19,9,tiny_toss,4.27
2395,19,9,tiny_toss_tree,1.27
2396,19,9,tiny_tree_grab,3.0
2397,19,9,tiny_grow,1.73
2398,19,9,left,0.09
2399,19,10,tiny_tree_grab,5.0
2400,19,10,tiny_avalanche,67.76
2401,19,10,left,7.08
2402,19,10,right,14.26
2403,19,10,tiny_toss,2.36
2404,19,10,tiny_grow,0.82
2405,19,10,tiny_toss_tree,0.64
2406,19,11,right,21.71
2407,19,11,tiny_avalanche,10.26
2408,19,11,tiny_tree_grab,25.07
2409,19,11,tiny_toss_tree,5.09
2410,19,11,left,31.52
2411,19,11,tiny_grow,1.54
2412,19,11,tiny_toss,0.73
2413,19,11,special_bonus_attributes,0.18
2414,19,12,tiny_grow,92.28
2415,19,12,right,0.36
2416,19,12,tiny_toss_tree,0.09
2417,19,12,tiny_tree_grab,0.64
2418,19,12,left,0.54
2419,19,12,special_bonus_attributes,0.09
2420,19,13,tiny_tree_grab,44.05
2421,19,13,tiny_toss_tree,34.6
2422,19,13,tiny_avalanche,5.45
2423,19,13,tiny_toss,1.27
2424,19,13,right,2.45
2425,19,13,tiny_grow,0.09
2426,19,13,left,2.63
2427,19,13,special_bonus_attributes,0.45
2428,19,14,tiny_tree_grab,42.96
2429,19,14,tiny_toss_tree,32.61
2430,19,14,left,2.27
2431,19,14,right,2.0
2432,19,14,tiny_avalanche,4.72
2433,19,14,tiny_toss,1.54
2434,19,14,special_bonus_attributes,0.36
2435,19,15,left,62.85
2436,19,15,right,8.27
2437,19,15,tiny_tree_grab,5.54
2438,19,15,tiny_toss_tree,2.63
2439,19,15,tiny_avalanche,0.73
2440,19,15,tiny_toss,0.18
2441,19,15,special_bonus_attributes,0.09
2442,19,16,tiny_toss_tree,23.25
2443,19,16,tiny_tree_grab,29.52
2444,19,16,right,5.45
2445,19,16,left,11.08
2446,19,16,tiny_grow,0.45
2447,19,16,tiny_avalanche,1.36
2448,19,16,tiny_toss,1.09
2449,19,16,special_bonus_attributes,0.27
2450,19,17,tiny_grow,57.22
2451,19,17,left,0.09
2452,19,17,right,0.09
2453,19,17,special_bonus_attributes,0.18
2454,19,17,tiny_toss_tree,0.09
2455,19,17,tiny_tree_grab,0.18
2456,19,18,left,5.63
2457,19,18,right,33.7
2458,19,18,tiny_grow,0.18
2459,19,18,special_bonus_attributes,0.27
2460,19,19,left,7.99
2461,19,19,right,0.73
2462,19,19,tiny_avalanche,0.09
